BALANCE,PURCHASES,BALANCE_FREQUENCY,CASH_ADVANCE,CASH_ADVANCE_TRX,PURCHASES_FREQUENCY,PURCHASES_TRX,CASH_ADVANCE_FREQUENCY,CREDIT_LIMIT,PAYMENTS,MINIMUM_PAYMENTS,TENURE,CLUSTER
5429.372649,493.1,1.0,0.0,0.0,0.5,6.0,0.0,12000.0,1415.589572,341.6853912583203,12.0,1
3.5353849999999998,53.95,0.363636,0.0,0.0,0.416667,5.0,0.0,1200.0,124.392554,114.355656,12.0,0
4802.507595,0.0,1.0,286.576749,1.0,0.0,0.0,0.083333,5000.0,986.6095339999999,341.6853912583203,12.0,2
43.200086,324.0,1.0,0.0,0.0,1.0,12.0,0.0,1800.0,350.499835,189.592793,12.0,1
134.58113500000002,2300.42,0.636364,0.0,0.0,0.583333,13.0,0.0,6000.0,3251.065775,154.277109,12.0,1
7.950803,92.2,0.636364,0.0,0.0,0.583333,7.0,0.0,3000.0,152.592178,125.684033,12.0,0
561.157673,0.0,1.0,244.504364,4.0,0.0,0.0,0.166667,1500.0,456.99978200000004,266.673655,12.0,0
626.3422559999999,956.64,1.0,0.0,0.0,0.454545,8.0,0.0,7500.0,2125.953394,222.366993,11.0,1
46.814144,235.8,0.833333,0.0,0.0,0.833333,6.0,0.0,1500.0,189.090274,89.496604,6.0,1
2666.1475760000003,0.0,1.0,2704.302935,2.0,0.0,0.0,0.166667,3000.0,592.958317,807.751154,12.0,2
811.564879,558.08,1.0,0.0,0.0,0.583333,12.0,0.0,8500.0,694.594504,201.679842,12.0,1
428.598828,208.0,1.0,164.032453,6.0,0.25,4.0,0.333333,1200.0,975.191714,193.993752,12.0,2
1681.1628699999999,1138.85,0.8736793396648064,4044.377495,6.0,0.416667,5.0,0.25,4500.0,3763.2402939999997,341.6853912583203,12.0,2
4427.994044,1039.49,1.0,621.991582,7.0,1.0,29.0,0.416667,11500.0,1110.44826,1028.109548,12.0,1
33.535261,319.98,0.8736793396648064,0.0,0.0,1.0,6.0,0.0,1000.0,264.453806,88.798002,6.0,1
0.704307,963.9,0.181818,0.0,0.0,0.5,10.0,0.0,3000.0,1502.662849,14.571644,11.464137410343525,1
433.677841,1391.89,1.0,0.0,0.0,0.833333,19.0,0.0,7000.0,2312.220888,178.06847,12.0,1
447.94181299999997,1907.2,1.0,0.0,0.0,0.833333,10.0,0.0,9500.0,2111.91778,170.572744,12.0,1
980.922091,0.0,1.0,644.770362,5.0,0.0,0.0,0.333333,1200.0,569.660031,251.861789,12.0,2
1186.928037,2178.0,1.0,0.0,0.0,1.0,28.0,0.0,7000.0,2565.252377,300.082054,12.0,1
774.709467,462.0,1.0,864.137815,2.0,1.0,24.0,0.166667,6000.0,703.328852,229.278664,12.0,1
83.27934499999999,1080.11,1.0,0.0,0.0,1.0,23.0,0.0,9000.0,1065.332527,178.115434,12.0,1
517.118528,280.24,0.5,1295.246094,2.0,0.125,2.0,0.25,11000.0,6684.559773,77.662523,8.0,1
198.377577,0.0,0.636364,3882.683613,7.0,0.0,0.0,0.25,9000.0,6200.550587,114.23108,12.0,0
739.847303,329.25,0.909091,1153.945828,6.0,0.75,13.0,0.166667,1000.0,2406.97813,517.270094,12.0,1
516.814969,276.52,1.0,584.976769,1.0,0.25,8.0,0.083333,1500.0,927.381808,190.875362,12.0,0
678.62589,59.24,1.0,272.436416,1.0,0.083333,1.0,0.083333,1200.0,1669.187919,519.945056,11.464137410343525,0
398.453246,0.0,1.0,647.778706,10.0,0.0,0.0,0.857143,500.0,323.875395,110.678562,7.0,2
2817.4034739999997,1878.54,1.0,1154.965664,8.0,0.5,14.0,0.416667,3500.0,3185.017063,1079.066979,12.0,1
862.7536230000001,1282.38,1.0,0.0,0.0,0.916667,11.0,0.0,11500.0,930.179257,179.698273,12.0,1
14.042241,92.16,1.0,0.0,0.0,0.333333,4.0,0.0,500.0,91.67269399999999,88.184604,12.0,0
68.690623,734.37,1.0,0.0,0.0,1.0,30.0,0.0,10500.0,837.517806,178.75204,11.464137410343525,1
276.93292,0.0,0.454545,936.59473,2.0,0.0,0.0,0.083333,1000.0,247.914645,152.028346,12.0,0
30.957159000000004,426.25,0.454545,0.0,0.0,0.5,19.0,0.0,1200.0,460.814602,108.772098,12.0,1
3985.6377479999996,20.0,1.0,1306.18399,5.0,0.083333,1.0,0.333333,6000.0,1203.180838,1148.848564,12.0,2
396.376998,286.74,1.0,0.0,0.0,0.75,15.0,0.0,1000.0,232.783063,187.565813,12.0,1
5280.6496369999995,0.0,1.0,1786.833644,4.0,0.0,0.0,0.333333,6000.0,1648.300986,341.6853912583203,12.0,2
954.2607310000001,611.08,1.0,0.0,0.0,0.833333,14.0,0.0,3500.0,795.002019,189.893901,12.0,1
239.10194199999998,750.0,1.0,1299.253842,3.0,0.857143,6.0,0.28571399999999997,6500.0,2021.8464969999998,96.572665,7.0,1
4380.251711999999,0.0,1.0,404.036972,3.0,0.0,0.0,0.333333,4500.0,776.241676,341.6853912583203,9.0,2
3915.151082,2607.07,1.0,0.0,0.0,0.916667,27.0,0.0,8000.0,857.533676,930.799308,12.0,1
102.011668,799.0,0.8888889999999999,0.0,0.0,0.44444399999999995,6.0,0.0,1000.0,907.540585,124.882315,9.0,1
78.09042600000001,243.48,1.0,0.0,0.0,1.0,12.0,0.0,1500.0,152.754759,157.90404,12.0,1
2373.3082679999998,0.0,1.0,770.923152,12.0,0.0,0.0,0.416667,2500.0,560.1366230000001,784.228406,12.0,2
331.554753,146.22,1.0,2819.32368,20.0,0.5,6.0,0.916667,3000.0,4647.909943,341.6853912583203,12.0,1
256.02662000000004,2098.56,0.909091,0.0,0.0,0.909091,22.0,0.0,3000.0,1909.5342620000001,155.695781,11.0,1
44.081565999999995,503.25,1.0,0.0,0.0,0.916667,11.0,0.0,8500.0,500.251341,171.601056,12.0,1
472.663708,310.44,0.545455,0.0,0.0,0.416667,5.0,0.0,4000.0,2493.243567,222.654608,12.0,0
86.66104399999999,709.98,1.0,0.0,0.0,1.0,12.0,0.0,1000.0,727.104508,168.805075,12.0,1
5.336222,57.0,0.272727,0.0,0.0,0.25,3.0,0.0,5000.0,164.041195,124.16248,12.0,0
3822.5597090000006,1000.0,1.0,0.0,0.0,0.083333,1.0,0.0,5000.0,1160.5679380000001,341.6853912583203,12.0,2
13.07784,69.5,0.454545,0.0,0.0,0.083333,1.0,0.0,400.0,98.275388,62.529499,12.0,0
59.831187,532.68,0.727273,39.325487,1.0,0.666667,8.0,0.083333,6000.0,642.925821,115.36213,12.0,0
110.400892,486.72,1.0,0.0,0.0,1.0,12.0,0.0,1000.0,278.441988,207.232063,11.464137410343525,1
2537.892884,0.0,1.0,354.346012,3.0,0.0,0.0,0.25,3000.0,622.529592,622.651831,12.0,2
857.7121960000001,1224.0,1.0,2645.818049,18.0,0.666667,15.0,0.75,2000.0,2494.5969800000003,359.023302,12.0,1
1104.6960144212453,348.47,1.0,99.20189,1.0,0.583333,9.0,0.083333,1200.0,631.4929599999999,668.171959,12.0,0
10.811047,85.5,0.454545,0.0,0.0,0.25,3.0,0.0,1500.0,245.987433,132.932707,12.0,0
4719.819043,2143.73,1.0,146.547709,1.0,0.5,28.0,0.083333,12500.0,1031.151095,1032.193959,12.0,1
22.063489999999998,100.0,1.0,0.0,0.0,0.416667,5.0,0.0,6900.0,160.767773,159.684442,12.0,1
1118.479084,325.95,1.0,0.0,0.0,0.666667,9.0,0.0,2400.0,290.888289,369.130795,12.0,1
60.52124,469.0,0.8,0.0,0.0,0.6,6.0,0.0,1000.0,541.3590820000001,115.03052,10.0,1
3.8470419999999996,182.08,0.5,0.0,0.0,1.0,8.0,0.0,1500.0,191.06706100000002,54.734326,8.0,1
1300.20423,96.69,1.0,0.0,0.0,1.0,14.0,0.0,1500.0,297.195559,308.25989,12.0,1
1007.440908,430.54,1.0,687.666124,2.0,1.0,21.0,0.166667,4000.0,1526.508633,286.221253,12.0,1
976.3701869999999,0.0,1.0,1622.255801,4.0,0.0,0.0,0.11855247071988076,1600.0,3056.718074,429.217423,12.0,0
49.032869,360.96,1.0,0.0,0.0,1.0,8.0,0.0,1000.0,321.694432,133.819552,8.0,1
270.135147,958.93,0.909091,0.0,0.0,0.75,26.0,0.0,1900.0,2063.4705519999998,216.497693,12.0,1
1104.6960144212453,0.0,1.0,914.794214,1.0,0.0,0.0,0.083333,6500.0,568.212802,308.89183,12.0,0
545.767741,102.4,1.0,667.2150630416129,2.0,0.75,13.0,0.083333,1500.0,812.543364,248.91561,12.0,1
134.238558,420.0,1.0,0.0,0.0,0.583333,7.0,0.0,7500.0,519.436959,190.475641,11.464137410343525,1
1104.6960144212453,251.55,0.625,0.0,0.0,0.625,8.0,0.0,500.0,147.57745400000002,89.979729,8.0,1
307.127754,909.3,1.0,237.378894,4.0,0.583333,12.0,0.166667,1000.0,943.2781699999999,179.258575,12.0,1
600.1408690000001,3488.01,0.875,0.0,0.0,0.5,21.0,0.0,5000.0,105.220502,165.054133,8.0,1
251.144969,88.51,0.727273,1515.283623,7.0,0.25,3.0,0.416667,1200.0,1490.675716,189.097848,12.0,2
1193.6820050000001,445.18,1.0,0.0,0.0,1.0,11.0,0.0,1200.0,673.563611,775.381032,11.0,1
155.924331,517.14,0.818182,0.0,0.0,0.416667,7.0,0.0,3000.0,369.733274,131.403254,12.0,0
1306.735189,0.0,1.0,256.361633,4.0,0.0,0.0,0.25,5500.0,536.0655879999999,341.6853912583203,12.0,0
2112.383095,0.0,0.8736793396648064,1437.963388,5.0,0.0,0.0,0.25,2500.0,763.38027,705.382787,12.0,2
64.22743299999999,419.4,1.0,0.0,0.0,0.75,9.0,0.0,1000.0,406.13753399999996,177.179057,12.0,1
6342.5619719999995,0.0,1.0,3444.929414,4.0,0.0,0.0,0.11855247071988076,10500.0,1351.732415,341.6853912583203,12.0,2
740.231763,150.0,1.0,0.0,0.0,0.083333,2.0,0.0,1800.0,1810.018994,371.232676,12.0,0
1087.565213,0.0,0.8736793396648064,216.51414,4.0,0.0,0.0,0.44444399999999995,1200.0,283.409367,267.813111,9.0,2
748.352082,1199.77,1.0,550.543385,7.0,0.916667,24.0,0.333333,1200.0,622.155263,317.100121,12.0,1
113.563652,729.6,1.0,0.0,0.0,1.0,12.0,0.0,1000.0,596.5397379999999,176.463251,12.0,1
3838.312836,0.0,1.0,1256.712548,2.3221189591078066,0.0,0.0,0.5,9500.0,1419.130675,1076.233929,12.0,2
191.450711,1641.07,1.0,380.972341,1.0,0.666667,15.0,0.083333,500.0,1583.918811,137.046292,12.0,1
1104.6960144212453,544.76,1.0,0.0,0.0,1.0,14.0,0.0,2000.0,1124.28278,341.6853912583203,12.0,1
3084.618021,0.0,1.0,2506.67355,10.0,0.0,0.0,0.5,4000.0,1003.664133,654.301721,12.0,2
3092.189629,60.82,1.0,2361.473149,17.0,0.25,3.0,0.5,3500.0,856.196277,889.485238,11.464137410343525,2
1842.11833,83.31,1.0,0.0,0.0,0.083333,3.0,0.0,2000.0,603.296946,1018.247383,12.0,2
11.441738,93.6,0.363636,0.0,0.0,0.25,3.0,0.0,1900.0,603.723258,130.224347,12.0,0
315.388131,467.35,1.0,213.301381,3.0,1.0,12.0,0.090909,1000.0,329.764112,199.424526,11.0,1
4338.606862,0.0,1.0,1817.569093,4.0,0.0,0.0,0.083333,8000.0,8019.800702,964.118618,12.0,2
854.166159,567.68,1.0,237.518629,5.0,0.25,7.0,0.333333,3500.0,1697.132875,416.006812,12.0,2
3409.130731,0.0,1.0,4459.741851,14.0,0.0,0.0,0.666667,6000.0,2203.045653,1023.380975,12.0,2
809.572784,691.66,1.0,992.321871,4.0,0.333333,4.0,0.25,1500.0,1395.925667,263.711559,12.0,0
22.322374,95.0,0.363636,1162.045833,3.0,0.083333,1.0,0.166667,2500.0,4094.2614270000004,40.142262,12.0,0
2444.3892579999997,0.0,1.0,702.838293,3.0,0.0,0.0,0.25,2500.0,494.81080499999996,856.617955,12.0,2
337.616152,64.12,1.0,0.0,0.0,0.583333,7.0,0.0,2000.0,422.115624,187.794283,12.0,1
116.03623200000001,138.8,0.727273,413.247771,2.0,0.181818,3.0,0.181818,1500.0,317.583796,86.807982,11.0,0
28.277795,394.8,1.0,0.0,0.0,1.0,11.0,0.0,1000.0,351.266319,144.369426,10.0,1
124.739834,1004.3,1.0,0.0,0.0,0.916667,11.0,0.0,4000.0,970.981432,179.454519,12.0,1
124.58001000000002,1302.02,0.818182,0.0,0.0,0.75,9.0,0.0,3000.0,1737.687605,162.034789,12.0,1
169.088238,1482.19,1.0,0.0,0.0,1.0,26.0,0.0,6000.0,1289.570234,173.686552,12.0,1
155.566852,1303.78,1.0,0.0,0.0,0.916667,24.0,0.0,10000.0,1392.740366,176.247286,12.0,1
87.296391,897.56,0.636364,0.0,0.0,0.416667,7.0,0.0,4000.0,880.2719789999999,113.623443,12.0,0
45.753138,449.96,0.545455,0.0,0.0,0.5,8.0,0.0,7000.0,1023.2091640000001,127.78905,12.0,0
22.322215,448.0,0.363636,0.0,0.0,0.333333,5.0,0.0,3000.0,1262.320878,132.889435,12.0,0
62.209376,782.88,0.090909,0.0,0.0,0.083333,2.0,0.0,3000.0,2941.300379,280.618072,12.0,0
283.691223,45.65,1.0,0.0,0.0,0.083333,1.0,0.0,1000.0,165.821773,252.47599,11.464137410343525,0
1777.440238,78.47,1.0,332.13781,2.0,0.5,7.0,0.083333,8500.0,3799.466293,499.536689,12.0,1
5931.699858,218.0,1.0,2527.492866,4.0,0.083333,2.0,0.25,8000.0,1309.8165179999999,341.6853912583203,12.0,2
129.88171599999998,672.0,0.909091,0.0,0.0,0.666667,8.0,0.0,1500.0,775.413322,161.436088,12.0,1
1140.91813,0.0,1.0,1531.176754,6.0,0.0,0.0,0.333333,1800.0,1336.452403,374.452534,12.0,2
607.880635,0.0,0.909091,2266.490818,3.0,0.0,0.0,0.25,1200.0,2379.418142,299.913534,12.0,0
18.558992,86.4,0.545455,0.0,0.0,0.333333,4.0,0.11855247071988076,2000.0,265.768812,177.572305,12.0,0
538.995587,0.0,1.0,2156.577132,2.0,0.0,0.0,0.166667,1200.0,3303.660591,303.152869,12.0,0
462.916347,270.97,1.0,0.0,0.0,0.333333,7.0,0.0,10000.0,1293.523382,181.597864,12.0,1
604.816148,764.0,1.0,796.641859,7.0,0.916667,25.0,0.333333,10500.0,1984.660403,215.409725,12.0,1
1076.029456,0.0,1.0,59.57182,2.0,0.0,0.0,0.083333,1200.0,239.407898,363.517186,12.0,0
1943.792266,83.35,1.0,0.0,0.0,0.14285699999999998,1.0,0.0,4000.0,290.35313199999996,276.463002,7.0,2
39.718404,525.17,0.363636,0.0,0.0,0.083333,4.0,0.0,8500.0,515.996856,37.409861,12.0,0
1593.467543,0.0,1.0,1889.339793,2.0,0.0,0.0,0.333333,2000.0,173.71666000000002,289.554448,6.0,2
1179.878115,0.0,1.0,127.034,4.0,0.0,0.0,0.333333,1200.0,400.481025,355.300563,12.0,2
355.32399399999997,284.11,0.636364,855.147084,2.0,0.166667,2.0,0.166667,1500.0,1765.584677,265.343044,12.0,0
124.11783799999999,14.98,0.363636,0.0,0.0,0.083333,1.0,0.0,1700.0,607.535166,43.582049,12.0,0
106.752843,865.27,0.727273,0.0,0.0,0.583333,25.0,0.0,2000.0,1229.490211,139.989439,12.0,1
126.098257,387.66,0.8,0.0,0.0,0.7,24.0,0.0,1200.0,211.00385,174.40662,10.0,1
2594.8787190000003,160.0,1.0,3095.18013,7.0,0.083333,3.0,0.25,9500.0,851.5296699999999,596.332001,12.0,2
593.785565,1150.0,0.8736793396648064,0.0,0.0,0.083333,1.0,0.0,5300.0,2189.154807,914.975798,12.0,2
863.809833,507.5,1.0,695.097159,2.0,0.166667,3.0,0.083333,4000.0,587.866451,286.448719,12.0,0
1004.937342,150.45,0.545455,1891.647657,2.0,0.363636,4.0,0.090909,5000.0,435.063532,454.540546,11.0,0
78.02735799999999,377.07,0.454545,367.672276,2.0,0.25,8.0,0.083333,1500.0,1547.2719730000001,157.18024,11.464137410343525,0
22.061664,208.8,1.0,0.0,0.0,1.0,12.0,0.0,1000.0,205.11105700000002,172.112042,12.0,1
1460.077343,79.8,0.9,3494.069968,16.0,0.1,1.0,0.6,2500.0,1967.368185,518.663889,10.0,2
1850.509525,0.0,1.0,218.731138,5.0,0.0,0.0,0.416667,2000.0,498.43682300000006,401.48809,12.0,2
26.680023,520.5,0.545455,0.0,0.0,0.5,15.0,0.0,4000.0,551.370293,88.814191,12.0,1
1983.1119780000001,1119.56,1.0,5582.881679,9.0,0.333333,13.0,0.416667,7000.0,6892.546158,467.408433,12.0,1
86.650277,910.51,0.727273,0.0,0.0,0.583333,14.0,0.0,7000.0,884.056926,341.6853912583203,12.0,1
589.8109,0.0,1.0,4397.346355,13.0,0.0,0.0,0.416667,2000.0,2705.9107940000004,794.238939,12.0,2
18.810493,0.0,0.363636,189.012877,1.0,0.0,0.0,0.090909,7500.0,714.9585910000001,56.421314,11.0,0
52.666422,150.3,1.0,0.0,0.0,1.0,6.0,0.0,1000.0,54.722514000000004,82.95518,6.0,1
1628.609633,1340.83,1.0,0.0,0.0,0.666667,28.0,0.0,2000.0,586.263693,1190.488094,12.0,1
2241.092286,1260.0,0.909091,2992.621714,2.0,0.333333,4.0,0.166667,6000.0,4582.168916,654.524925,12.0,1
119.60400800000001,1068.28,1.0,0.0,0.0,1.0,18.0,0.0,1000.0,828.169919,131.584974,9.0,1
1104.6960144212453,1508.9,0.818182,0.0,0.0,0.666667,14.0,0.0,5000.0,1884.2277780000002,136.639824,12.0,1
68.226894,388.5,0.571429,0.0,0.0,0.714286,5.0,0.11855247071988076,1000.0,303.411962,81.694504,7.0,1
68.84589100000001,853.44,0.363636,0.0,0.0,0.25,4.0,0.0,11500.0,789.2026490000001,138.72196,12.0,0
847.0131949999999,0.0,0.833333,1159.447747,5.0,0.0,0.0,0.333333,1200.0,101.664939,196.261567,6.0,2
1193.4343119999999,689.4,1.0,0.0,0.0,1.0,12.0,0.0,3500.0,328.171066,328.045032,12.0,1
4.908888,133.16,0.454545,0.0,0.0,0.333333,4.0,0.0,6500.0,210.44817200000003,111.554771,12.0,0
2539.279598,820.42,1.0,879.324856,2.0,0.666667,19.0,0.166667,3000.0,757.327536,686.941106,12.0,1
14.017311,327.8,0.454545,0.0,0.0,0.416667,5.0,0.0,1500.0,692.3364389999999,341.6853912583203,12.0,0
1828.6219600000002,0.0,1.0,689.185829,1.0,0.0,0.0,0.083333,2300.0,2466.964742,471.940554,12.0,2
1045.4587390000002,946.29,0.9,886.266785,6.0,0.9,27.0,0.11855247071988076,1500.0,2138.807396,729.764287,10.0,1
3258.237364,921.12,1.0,0.0,0.0,0.75,14.0,0.0,6200.0,1323.776141,1011.025921,11.464137410343525,1
1060.736973,0.0,0.636364,2495.298926,7.0,0.0,0.0,0.166667,3000.0,3812.7535049999997,414.430882,12.0,0
1906.6777100000002,486.27,1.0,0.0,0.0,0.416667,14.0,0.0,2000.0,712.776539,341.6853912583203,12.0,0
2936.600083,0.0,1.0,3936.540697,12.0,0.0,0.0,0.11855247071988076,5000.0,1861.4246679999999,669.400628,12.0,2
955.1847539999999,498.96,1.0,0.0,0.0,1.0,12.0,0.0,1000.0,764.6040429999999,785.942834,12.0,1
42.46443,396.0,0.545455,0.0,0.0,0.5,12.0,0.0,1200.0,725.6061940000001,140.809454,12.0,0
1104.6960144212453,60.0,0.272727,0.0,0.0,0.083333,2.0,0.0,3000.0,231.681868,114.544794,12.0,0
1078.3009,0.0,1.0,1537.88642,16.0,0.0,0.0,0.666667,1500.0,199.01051,226.880981,6.0,2
4228.7110299999995,923.99,1.0,3932.272703,7.0,1.0,30.0,0.11855247071988076,8500.0,8805.280436,1134.632482,12.0,1
6209.488896,0.0,1.0,3674.314806,3.0,0.0,0.0,0.166667,8500.0,1417.16906,341.6853912583203,12.0,2
134.62028,648.9,0.818182,295.655611,2.0,0.25,5.0,0.166667,1200.0,468.622826,156.724637,12.0,0
1764.908055,0.0,0.727273,1552.832951,6.0,0.0,0.0,0.25,3666.666667,5126.650633,654.751791,12.0,2
5211.797605,169.67,1.0,5607.28304,1.0,0.083333,1.0,0.083333,6000.0,6080.457549000001,341.6853912583203,12.0,2
219.885039,1857.17,1.0,0.0,0.0,0.75,16.0,0.0,1800.0,630.186926,210.086007,12.0,1
356.108694,465.0,1.0,0.0,0.0,0.14285699999999998,1.0,0.0,1000.0,118.77518799999999,109.227176,7.0,2
26.572803000000004,277.33,1.0,0.0,0.0,1.0,17.0,0.0,6000.0,258.265698,129.984016,12.0,1
2651.966491,0.0,1.0,1680.241238,5.0,0.0,0.0,0.25,3000.0,771.905711,778.739379,12.0,2
4158.137668,8.4,1.0,0.0,0.0,1.0,12.0,0.0,7500.0,1001.1754099999999,341.6853912583203,12.0,1
912.9127279999999,0.0,0.857143,1563.920556,9.0,0.0,0.0,0.28571399999999997,1500.0,212.084925,331.487123,7.0,2
1391.33075,530.5,1.0,0.0,2.3221189591078066,0.25,3.0,0.0,1600.0,573.866182,482.499021,12.0,0
298.651615,0.0,0.8888889999999999,470.488239,1.0,0.0,0.0,0.11111099999999999,1000.0,309.69761,144.641814,9.0,0
833.62924,1171.28,1.0,0.0,2.3221189591078066,1.0,24.0,0.0,6500.0,1034.871633,262.137054,12.0,1
381.627688,1266.2,1.0,0.0,0.0,0.75,21.0,0.0,1500.0,693.8095519999999,179.077356,12.0,1
3506.4891020000005,0.0,1.0,4467.382055,11.0,0.0,0.0,1.0,5000.0,286.708354,628.484562,6.0,2
2489.057383,0.0,1.0,1668.403386,2.0,0.0,0.0,0.166667,3000.0,1209.4225490000001,708.562869,12.0,2
11.269672,248.31,0.636364,0.0,0.0,0.416667,10.0,0.0,9500.0,36.844388,66.224535,12.0,1
133.428199,1268.22,1.0,0.0,0.0,1.0,21.0,0.0,6000.0,1551.580661,182.743266,12.0,1
2856.16815,29.5,1.0,103.141056,4.0,0.1,1.0,0.3,3000.0,508.056466,341.6853912583203,10.0,2
1104.6960144212453,99.19,0.545455,0.0,0.0,0.5,7.0,0.0,4000.0,209.014647,147.337498,12.0,0
1832.539694,1311.8,1.0,0.0,0.0,0.75,30.0,0.0,2500.0,384.218293,652.773095,11.464137410343525,1
3782.000774,60.0,1.0,104.521972,1.0,0.083333,1.0,0.083333,5000.0,894.0564609999999,876.236347,12.0,2
1727.699797,0.0,1.0,414.072507,2.0,0.0,0.0,0.181818,2000.0,396.836709,680.410348,11.464137410343525,2
88.492683,0.0,0.727273,438.517219,2.3221189591078066,0.0,0.0,0.083333,2500.0,481.99697199999997,78.113848,12.0,0
575.662861,0.0,0.545455,3628.692831,3.0,0.0,0.0,0.166667,3000.0,4582.535303000001,367.256442,12.0,0
1104.6960144212453,197.7,1.0,271.900257,1.0,0.25,3.0,0.083333,1950.0,587.2645650000001,630.117605,12.0,0
47.336863,464.95,0.909091,0.0,0.0,0.75,14.0,0.0,1000.0,424.138187,153.671805,12.0,1
1436.996287,0.0,1.0,73.568388,4.0,0.0,0.0,0.25,1500.0,292.52134900000004,503.505212,12.0,2
10.451064,405.93,0.333333,0.0,0.0,0.11111099999999999,1.0,0.0,6500.0,831.748202,165.599724,9.0,0
1915.189848,0.0,1.0,1390.387875,4.0,0.0,0.0,0.25,2500.0,714.25653,544.704952,12.0,2
841.744925,2481.55,0.777778,0.0,0.0,0.555556,9.0,0.0,5000.0,524.564867,275.814651,9.0,1
4.924829,65.97,0.272727,0.0,0.0,0.25,3.0,0.0,4000.0,178.11004,174.504822,12.0,0
1520.501423,1405.22,1.0,0.0,0.0,0.833333,26.0,0.0,10500.0,470.831678,475.78178,12.0,1
864.7607230000001,1894.5,1.0,808.489505,3.0,1.0,7.595242451967063,0.166667,4100.0,1295.954973,286.246906,12.0,1
1518.813947,2110.98,1.0,0.0,0.0,0.9,20.0,0.0,1700.0,663.894987,555.397214,10.0,1
306.115129,0.0,0.454545,991.835378,1.0,0.0,0.0,0.11855247071988076,1200.0,2653.659381,155.681898,12.0,0
950.717606,0.0,0.909091,1304.763283,3.0,0.0,0.0,0.166667,1500.0,1441.710359,263.781591,12.0,0
62.053779000000006,29.6,0.636364,838.60032,2.0,0.083333,1.0,0.083333,6000.0,1576.039085,108.744838,12.0,0
292.176394,400.04,1.0,410.694889,4.0,0.583333,7.0,0.25,3000.0,681.4327860000001,167.945758,12.0,1
1038.573059,1023.76,1.0,0.0,0.0,0.909091,18.0,0.0,1600.0,811.701446,327.262906,11.0,1
416.729679,1243.04,0.909091,0.0,0.0,0.75,22.0,0.0,3500.0,2257.677587,171.444686,12.0,1
54.58197,247.66,1.0,0.0,0.0,1.0,16.0,0.0,1700.0,163.543097,151.846536,12.0,1
391.755763,575.72,1.0,0.0,0.0,0.833333,13.0,0.0,10500.0,1631.594511,269.311255,12.0,1
454.580913,1229.57,1.0,0.0,0.0,0.416667,16.0,0.0,2700.0,1125.497981,192.979922,12.0,0
1613.321542,252.0,1.0,0.0,0.0,0.166667,3.0,0.0,1800.0,833.5157059999999,592.475313,12.0,0
7.980453,0.0,0.272727,95.842922,1.0,0.0,0.0,0.083333,9500.0,198.014471,165.091997,12.0,0
4229.914629,1631.85,0.909091,4350.228299,1.0,0.416667,9.0,0.11855247071988076,10000.0,6211.694188,1157.178012,11.464137410343525,1
2899.032432,0.0,0.857143,3431.707208,7.0,0.0,0.0,0.571429,4000.0,407.402983,636.954252,7.0,2
1216.704733,0.0,0.727273,2902.295257,2.0,0.0,0.0,0.166667,3000.0,2345.798153,415.361186,12.0,0
50.006512,701.25,0.454545,0.0,0.0,0.333333,5.0,0.0,3500.0,1834.431851,132.939468,12.0,0
1104.6960144212453,77.36,0.5,0.0,0.0,0.5,4.0,0.0,1200.0,103.63538100000001,117.664686,8.0,1
1280.7321869999998,0.0,1.0,395.725602,4.0,0.0,0.0,0.166667,1500.0,397.461163,380.286525,12.0,0
73.064932,221.52,1.0,0.0,0.0,1.0,12.0,0.0,1500.0,210.01407999999998,178.181993,12.0,1
2178.733642,0.0,1.0,988.704211,1.0,0.0,0.0,0.1,3000.0,642.035001,579.522074,10.0,2
1432.350154,0.0,1.0,353.621982,7.0,0.0,0.0,0.416667,1500.0,525.1788429999999,540.921834,12.0,2
250.75863900000002,1274.55,1.0,0.0,0.0,1.0,25.0,0.0,7000.0,1282.879804,188.808807,12.0,1
1095.27596,119.0,1.0,54.739913,2.3221189591078066,0.083333,1.0,0.25,1200.0,365.05305,540.656023,12.0,0
2652.663225,331.81,1.0,1058.561786,3.0,0.833333,10.0,0.166667,3500.0,831.678305,1077.695905,12.0,1
953.772248,747.62,1.0,1411.613588,6.0,0.166667,2.0,0.5,2500.0,306.649908,215.800967,12.0,2
98.418953,0.0,0.555556,2327.566908,15.0,0.0,0.0,0.44444399999999995,1500.0,2535.544366,62.281239,9.0,2
2786.8172289999998,0.0,1.0,154.876604,1.0,0.0,0.0,0.083333,7000.0,609.5265860000001,625.852886,12.0,2
617.413726,0.0,1.0,1420.758241,4.0,0.0,0.0,0.11855247071988076,2000.0,385.654237,229.411418,11.0,0
3681.031744,1922.39,0.8736793396648064,0.0,0.0,0.583333,29.0,0.0,10000.0,873.6349650000001,341.6853912583203,12.0,1
28.486124,130.26,0.454545,0.0,0.0,0.5,10.0,0.0,2500.0,325.966302,146.604543,12.0,0
0.9790610000000001,0.0,0.272727,329.93065,1.0,0.0,0.0,0.083333,500.0,1316.748413,1.721007,12.0,0
1737.0372519999999,2432.9,1.0,0.0,0.0,1.0,19.0,0.0,5000.0,1500.221266,468.467422,12.0,1
785.429991,0.0,1.0,277.70324,1.0,0.0,0.0,0.083333,1200.0,327.423796,168.363818,12.0,0
